SNAP_DATE,ACC_RANDOM,SAMST_BR_CODE,ID_RANDOM,SAMST_CUST_STAT,SAMST_PASSBOOK_STATUS,SAMST_OD_STAT,SAMST_PB_LOSE_STAT,SAMST_CHOP_LOSE_STAT,SAMST_TXN_STOP_STAT,SAMST_DEAD_STAT,SAMST_COURT_STAT,SAMST_HOLD_STAT,SAMST_WARN_STAT,SAMST_OD_OV_STAT,SAMST_WASH_NOCHK_MARK,SAMST_WASH_DB_OV_FLAG,SAMST_WASH_CR_OV_FLAG,SAMST_FRUIT,SAMST_CRNT_SAVING_STK_FLAG,SAMST_SKL_ATM_USE_FLAG,SAMST_TD_CASH_CR_FLAG,SAMST_VISA_DEBIT_FLAG,SAMST_OPEN_KIND,SAMST_OPEN_DATE,SAMST_MODIF_DATE,SAMST_SAL_TR_DATE,SAMST_L_BUSI_DATE,SAMST_L_AUM_DATE,SAMST_ACC_CHAR_CODE,SAMST_INT_CODE,SAMST_BAL,SAMST_PB_BAL,SAMST_L_DAY_BAL,SAMST_TD_ATM_TRAN_AMT,SAMST_TM_ATM_TRAN_AMT,SAMST_TD_ATM_WDRAW_AMT,SAMST_TD_NON_CON_TFR_AMT,SAMST_TD_CASH_CR_AMT,SAMST_TD_CASH_DB_AMT,SAMST_TD_RT_TXN_CNT,SAMST_TD_RT_TXN_AMT,SAMST_TD_AGBR_DB_AMT,SAMST_VIP_CUST,SAMST_NET_PASSWD_ERR_TIMES,SAMST_NOTICE_KIND,SAMST_CHK_SHEET_CODE,SAMST_PROJECT_CODE,SAMST_Y_MAX_BAL,SAMST_ACCOUNT_PURPOSE
2023-05-16 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-17 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-18 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-19 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-22 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-23 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,415079.00,415079.00,367079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-24 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-25 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-26 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-29 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-30 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-31 00:00:00.0000000,751111,0037,2069251,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,1 ,2009-03-05 00:00:00.0000000,2016-05-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-24 00:00:00.0000000,2023-05-24 00:00:00.0000000,01,0,417795.00,415079.00,415079.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,2359831.00,  
2023-05-15 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-16 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-17 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-18 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-19 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-22 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-04-24 00:00:00.0000000,2023-04-24 00:00:00.0000000,01,0,29774.00,323.00,36975.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-23 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,7201.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-24 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-25 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-26 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-29 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-30 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-31 00:00:00.0000000,1420884,0596,1160326,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2015-01-13 00:00:00.0000000,2022-08-23 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-23 00:00:00.0000000,2023-05-23 00:00:00.0000000,01,0,22573.00,323.00,29774.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,51377.00,  
2023-05-15 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-15 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,48189.00,43431.00,47526.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-16 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-16 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,48189.00,43431.00,47526.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-17 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-17 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-12 00:00:00.0000000,2023-05-12 00:00:00.0000000,01,0,48189.00,43431.00,47526.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-18 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-18 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-18 00:00:00.0000000,2023-05-18 00:00:00.0000000,01,0,49514.00,43431.00,48189.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-19 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-19 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-18 00:00:00.0000000,2023-05-18 00:00:00.0000000,01,0,49514.00,43431.00,48189.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-22 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-22 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,43431.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-23 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-23 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,43431.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-24 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-24 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,43431.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-25 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-25 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,43431.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-26 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-26 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,51717.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-29 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-29 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,51717.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-30 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-30 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,51717.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-31 00:00:00.0000000,2619388,1030,1406890,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2015-12-18 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,01,0,507846.00,507846.00,507846.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,0.00,  
2023-05-31 00:00:00.0000000,2545642,1030,2608185,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,  ,1996-02-26 00:00:00.0000000,2021-11-05 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-22 00:00:00.0000000,2023-05-22 00:00:00.0000000,01,0,51717.00,51717.00,49514.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,1739501.00,  
2023-05-15 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-14 00:00:00.0000000,2023-05-14 00:00:00.0000000,01,0,554771.00,704771.00,674771.00,0.00,150000.00,120000.00,0.00,0.00,150000.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-16 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-14 00:00:00.0000000,2023-05-14 00:00:00.0000000,01,0,554771.00,704771.00,674771.00,0.00,0.00,120000.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-17 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-17 00:00:00.0000000,2023-05-17 00:00:00.0000000,01,0,693771.00,733771.00,733771.00,0.00,40000.00,40000.00,0.00,179000.00,40000.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-18 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-17 00:00:00.0000000,2023-05-17 00:00:00.0000000,01,0,693771.00,733771.00,733771.00,0.00,0.00,40000.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-19 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-19 00:00:00.0000000,2023-05-19 00:00:00.0000000,01,0,688766.00,733771.00,693771.00,0.00,5000.00,5000.00,0.00,0.00,5000.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-22 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-19 00:00:00.0000000,2023-05-19 00:00:00.0000000,01,0,688766.00,733771.00,693771.00,0.00,0.00,5000.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
2023-05-23 00:00:00.0000000,1858292,0620,2311954,00,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,1,0 ,2017-07-31 00:00:00.0000000,2021-01-20 00:00:00.0000000,2022-12-20 00:00:00.0000000,2023-05-19 00:00:00.0000000,2023-05-19 00:00:00.0000000,01,0,688766.00,733771.00,693771.00,0.00,0.00,5000.00,0.00,0.00,0.00,0,0.00,0.00,00,0,1,0,    ,941836.00,01
